# rock overburden grid in the detector ENU frame
# frame: x=East y=North z=Up; theta=zenith from vertical; phi=CCW azimuth from detector x-axis
# yaw_deg=0.0  (detector x-axis CCW from East)
# lat_deg=46.34249442000001  lon_deg=5.838823310000004
# detector_ecef_m=4.3758338841576995e6,447476.8376059988,4.6097685961005045e6
# rho_gcm3=2.65  max_radius_m=60000.0  max_range_m=60000.0
# n_theta=50  n_phi=180
# columns: theta_deg,phi_deg,L_m,X_gcm2  (X = rho*L*100, g/cm^2)
theta_deg,phi_deg,L_m,X_gcm2
74.5,174.0,0.0,0.0
74.5,176.0,0.0,0.0
74.5,178.0,0.0,0.0
74.5,180.0,0.0,0.0
74.5,182.0,0.0,0.0
74.5,184.0,0.0,0.0
74.5,186.0,0.0,0.0
74.5,188.0,0.0,0.0
74.5,190.0,0.0,0.0
74.5,192.0,0.0,0.0
74.5,194.0,0.0,0.0
74.5,196.0,0.0,0.0
74.5,198.0,0.0,0.0
74.5,200.0,0.0,0.0
74.5,202.0,0.0,0.0
74.5,204.0,0.0,0.0
74.5,206.0,0.0,0.0
74.5,208.0,0.0,0.0
74.5,210.0,0.0,0.0
74.5,212.0,0.0,0.0
74.5,214.0,0.0,0.0
74.5,216.0,0.0,0.0
74.5,218.0,0.0,0.0
74.5,220.0,0.0,0.0
74.5,222.0,0.0,0.0
74.5,224.0,0.0,0.0
74.5,226.0,0.0,0.0
74.5,228.0,0.0,0.0
74.5,230.0,0.0,0.0
74.5,232.0,0.0,0.0
74.5,234.0,0.0,0.0
74.5,236.0,0.0,0.0
74.5,238.0,0.0,0.0
74.5,240.0,0.0,0.0
74.5,242.0,0.0,0.0
74.5,244.0,0.0,0.0
74.5,246.0,0.0,0.0
74.5,248.0,0.0,0.0
74.5,250.0,0.0,0.0
74.5,252.0,0.0,0.0
74.5,254.0,0.0,0.0
74.5,256.0,0.0,0.0
74.5,258.0,0.0,0.0
74.5,260.0,0.0,0.0
74.5,262.0,0.0,0.0
74.5,264.0,0.0,0.0
74.5,266.0,0.0,0.0
74.5,268.0,257.491,68235.2
74.5,270.0,457.197,121157.25
74.5,272.0,561.695,148849.16
74.5,274.0,644.529,170800.16
74.5,276.0,707.559,187503.12
74.5,278.0,745.038,197434.99
74.5,280.0,789.419,209195.91
74.5,282.0,806.726,213782.29
74.5,284.0,811.978,215174.23
74.5,286.0,818.262,216839.48
74.5,288.0,825.038,218634.94
74.5,290.0,831.335,220303.77
74.5,292.0,842.581,223284.0
74.5,294.0,857.225,227164.51
74.5,296.0,871.428,230928.36
74.5,298.0,881.843,233688.47
74.5,300.0,889.187,235634.65
74.5,302.0,887.975,235313.4
74.5,304.0,890.745,236047.43
74.5,306.0,890.976,236108.76
74.5,308.0,889.074,235604.71
74.5,310.0,884.209,234315.32
74.5,312.0,881.459,233586.58
74.5,314.0,877.068,232422.93
74.5,316.0,875.349,231967.52
74.5,318.0,870.764,230752.47
74.5,320.0,866.443,229607.43
74.5,322.0,861.64,228334.72
74.5,324.0,857.943,227354.94
74.5,326.0,851.227,225575.26
74.5,328.0,835.214,221331.79
74.5,330.0,815.235,216037.16
74.5,332.0,797.247,211270.52
74.5,334.0,776.205,205694.31
74.5,336.0,754.61,199971.65
74.5,338.0,731.215,193771.86
74.5,340.0,707.971,187612.41
74.5,342.0,684.35,181352.88
74.5,344.0,664.877,176192.43
74.5,346.0,644.607,170820.98
74.5,348.0,623.884,165329.2
74.5,350.0,594.61,157571.59
74.5,352.0,564.622,149624.88
74.5,354.0,525.34,139215.09
74.5,356.0,471.262,124884.48
74.5,358.0,405.406,107432.49
75.0,0.0,442.486,117258.79
75.0,2.0,355.958,94328.87
75.0,4.0,153.684,40726.23
75.0,6.0,0.0,0.0
75.0,8.0,0.0,0.0
75.0,10.0,0.0,0.0
75.0,12.0,0.0,0.0
75.0,14.0,0.0,0.0
75.0,16.0,0.0,0.0
75.0,18.0,0.0,0.0
75.0,20.0,0.0,0.0
75.0,22.0,0.0,0.0
75.0,24.0,0.0,0.0
75.0,26.0,0.0,0.0
75.0,28.0,0.0,0.0
75.0,30.0,0.0,0.0
75.0,32.0,0.0,0.0
75.0,34.0,0.0,0.0
75.0,36.0,0.0,0.0
75.0,38.0,0.0,0.0
75.0,40.0,0.0,0.0
75.0,42.0,0.0,0.0
75.0,44.0,0.0,0.0
75.0,46.0,0.0,0.0
75.0,48.0,0.0,0.0
75.0,50.0,0.0,0.0
75.0,52.0,0.0,0.0
75.0,54.0,0.0,0.0
75.0,56.0,0.0,0.0
75.0,58.0,0.0,0.0
75.0,60.0,0.0,0.0
75.0,62.0,0.0,0.0
75.0,64.0,0.0,0.0
75.0,66.0,0.0,0.0
75.0,68.0,0.0,0.0
75.0,70.0,0.0,0.0
75.0,72.0,0.0,0.0
75.0,74.0,0.0,0.0
75.0,76.0,0.0,0.0
75.0,78.0,0.0,0.0
75.0,80.0,0.0,0.0
75.0,82.0,0.0,0.0
75.0,84.0,0.0,0.0
75.0,86.0,0.0,0.0
75.0,88.0,0.0,0.0
75.0,90.0,0.0,0.0
75.0,92.0,0.0,0.0
75.0,94.0,0.0,0.0
75.0,96.0,0.0,0.0
75.0,98.0,0.0,0.0
75.0,100.0,0.0,0.0
75.0,102.0,0.0,0.0
75.0,104.0,0.0,0.0
75.0,106.0,0.0,0.0
75.0,108.0,0.0,0.0
75.0,110.0,0.0,0.0
75.0,112.0,0.0,0.0
75.0,114.0,0.0,0.0
75.0,116.0,0.0,0.0
75.0,118.0,0.0,0.0
75.0,120.0,0.0,0.0
75.0,122.0,0.0,0.0
75.0,124.0,0.0,0.0
75.0,126.0,0.0,0.0
75.0,128.0,0.0,0.0
75.0,130.0,0.0,0.0
75.0,132.0,0.0,0.0
75.0,134.0,0.0,0.0
75.0,136.0,0.0,0.0
75.0,138.0,0.0,0.0
75.0,140.0,0.0,0.0
75.0,142.0,78.428,20783.46
75.0,144.0,133.056,35259.92
75.0,146.0,101.013,26768.56
75.0,148.0,0.0,0.0
75.0,150.0,0.0,0.0
75.0,152.0,0.0,0.0
75.0,154.0,0.0,0.0
75.0,156.0,0.0,0.0
75.0,158.0,0.0,0.0
75.0,160.0,0.0,0.0
75.0,162.0,0.0,0.0
75.0,164.0,0.0,0.0
75.0,166.0,0.0,0.0
75.0,168.0,0.0,0.0
75.0,170.0,0.0,0.0
75.0,172.0,0.0,0.0
75.0,174.0,0.0,0.0
75.0,176.0,0.0,0.0
75.0,178.0,0.0,0.0
75.0,180.0,0.0,0.0
75.0,182.0,0.0,0.0
75.0,184.0,0.0,0.0
75.0,186.0,0.0,0.0
75.0,188.0,0.0,0.0
75.0,190.0,0.0,0.0
75.0,192.0,0.0,0.0
75.0,194.0,0.0,0.0
75.0,196.0,0.0,0.0
75.0,198.0,0.0,0.0
75.0,200.0,0.0,0.0
75.0,202.0,0.0,0.0
75.0,204.0,0.0,0.0
75.0,206.0,0.0,0.0
75.0,208.0,0.0,0.0
75.0,210.0,0.0,0.0
75.0,212.0,0.0,0.0
75.0,214.0,0.0,0.0
75.0,216.0,0.0,0.0
75.0,218.0,0.0,0.0
75.0,220.0,0.0,0.0
75.0,222.0,0.0,0.0
75.0,224.0,0.0,0.0
75.0,226.0,0.0,0.0
75.0,228.0,0.0,0.0
75.0,230.0,0.0,0.0
75.0,232.0,0.0,0.0
75.0,234.0,0.0,0.0
75.0,236.0,0.0,0.0
75.0,238.0,0.0,0.0
75.0,240.0,0.0,0.0
75.0,242.0,0.0,0.0
75.0,244.0,0.0,0.0
75.0,246.0,0.0,0.0
75.0,248.0,0.0,0.0
75.0,250.0,0.0,0.0
75.0,252.0,0.0,0.0
75.0,254.0,0.0,0.0
75.0,256.0,0.0,0.0
75.0,258.0,0.0,0.0
75.0,260.0,0.0,0.0
75.0,262.0,0.0,0.0
75.0,264.0,119.979,31794.51
75.0,266.0,367.041,97265.76
75.0,268.0,520.69,137982.97
75.0,270.0,630.091,166974.02
75.0,272.0,729.273,193257.4
75.0,274.0,780.283,206774.9
75.0,276.0,821.151,217604.98
75.0,278.0,859.41,227743.7
75.0,280.0,889.646,235756.31
75.0,282.0,899.787,238443.64
75.0,284.0,906.398,240195.5
75.0,286.0,910.021,241155.53
75.0,288.0,912.956,241933.41
75.0,290.0,921.524,244203.99
75.0,292.0,935.492,247905.33
75.0,294.0,952.916,252522.65
75.0,296.0,972.839,257802.33
75.0,298.0,986.34,261380.02
75.0,300.0,996.958,264193.85
75.0,302.0,1000.037,265009.83
75.0,304.0,1003.537,265937.4
75.0,306.0,1000.604,265159.96
75.0,308.0,995.76,263876.35
75.0,310.0,987.483,261682.89
75.0,312.0,977.575,259057.39
75.0,314.0,972.969,257836.76
75.0,316.0,967.325,256341.04
75.0,318.0,961.084,254687.15
75.0,320.0,954.396,252914.97
75.0,322.0,945.113,250454.92
75.0,324.0,939.267,248905.65
75.0,326.0,932.127,247013.73
75.0,328.0,915.72,242665.79
75.0,330.0,894.56,237058.49
75.0,332.0,872.684,231261.3
75.0,334.0,851.68,225695.27
75.0,336.0,830.227,220010.11
75.0,338.0,807.736,214050.16
75.0,340.0,787.206,208609.7
75.0,342.0,763.582,202349.31
75.0,344.0,740.46,196221.87
75.0,346.0,722.675,191508.89
75.0,348.0,705.898,187063.03
75.0,350.0,680.55,180345.7
75.0,352.0,649.539,172127.71
75.0,354.0,614.854,162936.19
75.0,356.0,569.917,151028.04
75.0,358.0,517.3,137084.47
75.5,0.0,561.056,148679.93
75.5,2.0,482.083,127752.09
75.5,4.0,388.016,102824.2
75.5,6.0,153.193,40596.22
75.5,8.0,0.0,0.0
75.5,10.0,0.0,0.0
75.5,12.0,0.0,0.0
75.5,14.0,0.0,0.0
75.5,16.0,0.0,0.0
75.5,18.0,0.0,0.0
75.5,20.0,0.0,0.0
75.5,22.0,0.0,0.0
75.5,24.0,0.0,0.0
75.5,26.0,0.0,0.0
75.5,28.0,0.0,0.0
75.5,30.0,0.0,0.0
75.5,32.0,0.0,0.0
75.5,34.0,0.0,0.0
75.5,36.0,0.0,0.0
75.5,38.0,0.0,0.0
75.5,40.0,0.0,0.0
75.5,42.0,0.0,0.0
75.5,44.0,0.0,0.0
75.5,46.0,0.0,0.0
75.5,48.0,0.0,0.0
75.5,50.0,0.0,0.0
75.5,52.0,0.0,0.0
75.5,54.0,0.0,0.0
75.5,56.0,0.0,0.0
75.5,58.0,0.0,0.0
75.5,60.0,0.0,0.0
75.5,62.0,0.0,0.0
75.5,64.0,0.0,0.0
75.5,66.0,0.0,0.0
75.5,68.0,0.0,0.0
75.5,70.0,0.0,0.0
75.5,72.0,0.0,0.0
75.5,74.0,0.0,0.0
75.5,76.0,0.0,0.0
75.5,78.0,0.0,0.0
75.5,80.0,0.0,0.0
75.5,82.0,0.0,0.0
75.5,84.0,0.0,0.0
75.5,86.0,0.0,0.0
75.5,88.0,0.0,0.0
75.5,90.0,0.0,0.0
75.5,92.0,0.0,0.0
75.5,94.0,0.0,0.0
75.5,96.0,0.0,0.0
75.5,98.0,0.0,0.0
75.5,100.0,0.0,0.0
75.5,102.0,0.0,0.0
75.5,104.0,0.0,0.0
75.5,106.0,0.0,0.0
75.5,108.0,0.0,0.0
75.5,110.0,0.0,0.0
75.5,112.0,0.0,0.0
75.5,114.0,0.0,0.0
75.5,116.0,0.0,0.0
75.5,118.0,0.0,0.0
75.5,120.0,0.0,0.0
75.5,122.0,0.0,0.0
75.5,124.0,0.0,0.0
75.5,126.0,0.0,0.0
75.5,128.0,0.0,0.0
75.5,130.0,0.0,0.0
75.5,132.0,0.0,0.0
75.5,134.0,128.915,34162.39
75.5,136.0,195.626,51840.89
75.5,138.0,237.71,62993.13
75.5,140.0,272.291,72157.01
75.5,142.0,285.774,75730.21
75.5,144.0,282.331,74817.77
75.5,146.0,275.102,72902.15
75.5,148.0,264.89,70195.89
75.5,150.0,239.61,63496.57
75.5,152.0,203.191,53845.59
75.5,154.0,117.292,31082.32
75.5,156.0,0.0,0.0
75.5,158.0,0.0,0.0
75.5,160.0,0.0,0.0
75.5,162.0,0.0,0.0
75.5,164.0,0.0,0.0
75.5,166.0,0.0,0.0
75.5,168.0,0.0,0.0
75.5,170.0,0.0,0.0
75.5,172.0,0.0,0.0
75.5,174.0,0.0,0.0
75.5,176.0,0.0,0.0
75.5,178.0,0.0,0.0
75.5,180.0,0.0,0.0
75.5,182.0,0.0,0.0
75.5,184.0,0.0,0.0
75.5,186.0,0.0,0.0
75.5,188.0,0.0,0.0
75.5,190.0,0.0,0.0
75.5,192.0,0.0,0.0
75.5,194.0,0.0,0.0
75.5,196.0,0.0,0.0
75.5,198.0,0.0,0.0
75.5,200.0,0.0,0.0
75.5,202.0,0.0,0.0
75.5,204.0,0.0,0.0
75.5,206.0,0.0,0.0
75.5,208.0,0.0,0.0
75.5,210.0,0.0,0.0
75.5,212.0,0.0,0.0
75.5,214.0,0.0,0.0
75.5,216.0,0.0,0.0
75.5,218.0,0.0,0.0
75.5,220.0,0.0,0.0
75.5,222.0,0.0,0.0
75.5,224.0,0.0,0.0
75.5,226.0,0.0,0.0
75.5,228.0,0.0,0.0
75.5,230.0,0.0,0.0
75.5,232.0,0.0,0.0
75.5,234.0,0.0,0.0
75.5,236.0,0.0,0.0
75.5,238.0,0.0,0.0
75.5,240.0,0.0,0.0
75.5,242.0,0.0,0.0
75.5,244.0,0.0,0.0
75.5,246.0,0.0,0.0
75.5,248.0,0.0,0.0
75.5,250.0,0.0,0.0
75.5,252.0,0.0,0.0
75.5,254.0,0.0,0.0
75.5,256.0,0.0,0.0
75.5,258.0,0.0,0.0
75.5,260.0,53.307,14126.27
75.5,262.0,255.964,67830.41
75.5,264.0,444.284,117735.32
75.5,266.0,573.092,151869.3
75.5,268.0,685.787,181733.67
75.5,270.0,787.3,208634.57
75.5,272.0,849.756,225185.4
75.5,274.0,890.513,235985.97
75.5,276.0,928.843,246143.49
75.5,278.0,963.043,255206.28
75.5,280.0,981.908,260205.57
75.5,282.0,995.279,263748.86
75.5,284.0,999.451,264854.61
75.5,286.0,1001.345,265356.53
75.5,288.0,1006.185,266639.0
75.5,290.0,1021.135,270600.84
75.5,292.0,1045.556,277072.29
75.5,294.0,1066.011,282492.89
75.5,296.0,1084.145,287298.45
75.5,298.0,1100.513,291636.06
75.5,300.0,1112.079,294700.99
75.5,302.0,1125.513,298260.96
75.5,304.0,1132.055,299994.65
75.5,306.0,1127.106,298683.1
75.5,308.0,1120.202,296853.62
75.5,310.0,1110.5,294282.59
75.5,312.0,1101.042,291776.18
75.5,314.0,1089.099,288611.22
75.5,316.0,1076.932,285386.93
75.5,318.0,1066.093,282514.72
75.5,320.0,1054.601,279469.21
75.5,322.0,1041.979,276124.32
75.5,324.0,1026.415,271999.93
75.5,326.0,1015.785,269183.04
75.5,328.0,998.607,264630.8
75.5,330.0,977.674,259083.62
75.5,332.0,954.642,252980.18
75.5,334.0,932.145,247018.51
75.5,336.0,907.604,240515.14
75.5,338.0,886.382,234891.12
75.5,340.0,866.798,229701.52
75.5,342.0,844.93,223906.42
75.5,344.0,820.922,217544.44
75.5,346.0,801.084,212287.14
75.5,348.0,786.034,208298.9
75.5,350.0,763.295,202273.06
75.5,352.0,735.552,194921.2
75.5,354.0,701.762,185967.03
75.5,356.0,662.092,175454.26
75.5,358.0,616.798,163451.39
76.0,0.0,657.277,174178.35
76.0,2.0,594.649,157581.89
76.0,4.0,524.96,139114.29
76.0,6.0,416.369,110337.79
76.0,8.0,35.695,9459.08
76.0,10.0,0.0,0.0
76.0,12.0,0.0,0.0
76.0,14.0,0.0,0.0
76.0,16.0,0.0,0.0
76.0,18.0,0.0,0.0
76.0,20.0,0.0,0.0
76.0,22.0,0.0,0.0
76.0,24.0,0.0,0.0
76.0,26.0,0.0,0.0
76.0,28.0,0.0,0.0
76.0,30.0,0.0,0.0
76.0,32.0,0.0,0.0
76.0,34.0,0.0,0.0
76.0,36.0,0.0,0.0
76.0,38.0,0.0,0.0
76.0,40.0,0.0,0.0
76.0,42.0,0.0,0.0
76.0,44.0,0.0,0.0
76.0,46.0,0.0,0.0
76.0,48.0,0.0,0.0
76.0,50.0,0.0,0.0
76.0,52.0,0.0,0.0
76.0,54.0,0.0,0.0
76.0,56.0,0.0,0.0
76.0,58.0,0.0,0.0
76.0,60.0,0.0,0.0
76.0,62.0,0.0,0.0
76.0,64.0,0.0,0.0
76.0,66.0,0.0,0.0
76.0,68.0,0.0,0.0
76.0,70.0,0.0,0.0
76.0,72.0,0.0,0.0
76.0,74.0,0.0,0.0
76.0,76.0,0.0,0.0
76.0,78.0,0.0,0.0
76.0,80.0,0.0,0.0
76.0,82.0,0.0,0.0
76.0,84.0,0.0,0.0
76.0,86.0,0.0,0.0
76.0,88.0,0.0,0.0
76.0,90.0,0.0,0.0
76.0,92.0,0.0,0.0
76.0,94.0,0.0,0.0
76.0,96.0,0.0,0.0
76.0,98.0,0.0,0.0
76.0,100.0,0.0,0.0
76.0,102.0,0.0,0.0
76.0,104.0,0.0,0.0
76.0,106.0,0.0,0.0
76.0,108.0,0.0,0.0
76.0,110.0,0.0,0.0
76.0,112.0,0.0,0.0
76.0,114.0,0.0,0.0
76.0,116.0,0.0,0.0
76.0,118.0,0.0,0.0
76.0,120.0,0.0,0.0
76.0,122.0,0.0,0.0
76.0,124.0,0.0,0.0
76.0,126.0,0.0,0.0
76.0,128.0,60.067,15917.75
76.0,130.0,212.373,56278.95
76.0,132.0,244.918,64903.29
76.0,134.0,279.223,73994.11
76.0,136.0,321.132,85099.97
76.0,138.0,349.995,92748.73
76.0,140.0,369.44,97901.49
76.0,142.0,389.096,103110.56
76.0,144.0,393.242,104209.1
76.0,146.0,386.343,102380.81
76.0,148.0,373.394,98949.31
76.0,150.0,363.531,96335.81
76.0,152.0,342.657,90804.07
76.0,154.0,322.268,85401.09
76.0,156.0,289.923,76829.7
76.0,158.0,254.795,67520.62
76.0,160.0,224.218,59417.7
76.0,162.0,170.569,45200.71
76.0,164.0,38.76,10271.37
76.0,166.0,0.0,0.0
76.0,168.0,0.0,0.0
76.0,170.0,0.0,0.0
76.0,172.0,0.0,0.0
76.0,174.0,0.0,0.0
76.0,176.0,0.0,0.0
76.0,178.0,0.0,0.0
76.0,180.0,0.0,0.0
76.0,182.0,0.0,0.0
76.0,184.0,0.0,0.0
76.0,186.0,0.0,0.0
76.0,188.0,0.0,0.0
76.0,190.0,0.0,0.0
76.0,192.0,0.0,0.0
76.0,194.0,0.0,0.0
76.0,196.0,0.0,0.0
76.0,198.0,0.0,0.0
76.0,200.0,0.0,0.0
76.0,202.0,0.0,0.0
76.0,204.0,0.0,0.0
76.0,206.0,0.0,0.0
76.0,208.0,0.0,0.0
76.0,210.0,0.0,0.0
76.0,212.0,0.0,0.0
76.0,214.0,0.0,0.0
76.0,216.0,0.0,0.0
76.0,218.0,0.0,0.0
76.0,220.0,0.0,0.0
76.0,222.0,0.0,0.0
76.0,224.0,0.0,0.0
76.0,226.0,0.0,0.0
76.0,228.0,0.0,0.0
76.0,230.0,0.0,0.0
76.0,232.0,0.0,0.0
76.0,234.0,0.0,0.0
76.0,236.0,0.0,0.0
76.0,238.0,0.0,0.0
76.0,240.0,0.0,0.0
76.0,242.0,0.0,0.0
76.0,244.0,0.0,0.0
76.0,246.0,0.0,0.0
76.0,248.0,0.0,0.0
76.0,250.0,0.0,0.0
76.0,252.0,0.0,0.0
76.0,254.0,0.0,0.0
76.0,256.0,34.367,9107.16
76.0,258.0,178.531,47310.63
76.0,260.0,368.642,97690.14
76.0,262.0,495.511,131310.49
76.0,264.0,609.631,161552.09
76.0,266.0,732.465,194103.23
76.0,268.0,834.387,221112.62
76.0,270.0,915.989,242737.15
76.0,272.0,963.024,255201.37
76.0,274.0,1003.867,266024.85
76.0,276.0,1041.812,276080.18
76.0,278.0,1058.444,280487.69
76.0,280.0,1077.67,285582.47
76.0,282.0,1091.875,289346.74
76.0,284.0,1094.869,290140.15
76.0,286.0,1099.905,291474.71
76.0,288.0,1108.802,293832.45
76.0,290.0,1131.476,299841.24
76.0,292.0,1155.716,306264.82
76.0,294.0,1178.735,312364.91
76.0,296.0,1201.77,318468.98
76.0,298.0,1226.792,325099.79
76.0,300.0,1246.922,330434.3
76.0,302.0,1260.385,334001.96
76.0,304.0,1270.606,336710.51
76.0,306.0,1275.594,338032.36
76.0,308.0,1266.019,335495.07
76.0,310.0,1252.775,331985.27
76.0,312.0,1241.074,328884.65
76.0,314.0,1229.927,325930.56
76.0,316.0,1215.011,321977.91
76.0,318.0,1194.029,316417.72
76.0,320.0,1170.307,310131.29
76.0,322.0,1150.785,304958.06
76.0,324.0,1131.957,299968.61
76.0,326.0,1111.828,294634.36
76.0,328.0,1088.342,288410.53
76.0,330.0,1062.743,281626.82
76.0,332.0,1040.99,275862.41
76.0,334.0,1019.518,270172.19
76.0,336.0,995.905,263914.8
76.0,338.0,967.506,256389.01
76.0,340.0,946.496,250821.33
76.0,342.0,926.712,245578.79
76.0,344.0,904.273,239632.37
76.0,346.0,884.39,234363.43
76.0,348.0,863.468,228819.13
76.0,350.0,844.819,223877.11
76.0,352.0,819.608,217196.14
76.0,354.0,787.512,208690.7
76.0,356.0,751.309,199096.97
76.0,358.0,709.685,188066.44
76.5,0.0,747.792,198164.95
76.5,2.0,693.762,183846.95
76.5,4.0,633.891,167981.09
76.5,6.0,545.735,144619.81
76.5,8.0,425.906,112865.08
76.5,10.0,0.0,0.0
76.5,12.0,0.0,0.0
76.5,14.0,0.0,0.0
76.5,16.0,0.0,0.0
76.5,18.0,0.0,0.0
76.5,20.0,0.0,0.0
76.5,22.0,0.0,0.0
76.5,24.0,0.0,0.0
76.5,26.0,0.0,0.0
76.5,28.0,0.0,0.0
76.5,30.0,0.0,0.0
76.5,32.0,0.0,0.0
76.5,34.0,0.0,0.0
76.5,36.0,0.0,0.0
76.5,38.0,0.0,0.0
76.5,40.0,0.0,0.0
76.5,42.0,0.0,0.0
76.5,44.0,0.0,0.0
76.5,46.0,0.0,0.0
76.5,48.0,0.0,0.0
76.5,50.0,0.0,0.0
76.5,52.0,0.0,0.0
76.5,54.0,0.0,0.0
76.5,56.0,0.0,0.0
76.5,58.0,0.0,0.0
76.5,60.0,0.0,0.0
76.5,62.0,0.0,0.0
76.5,64.0,0.0,0.0
76.5,66.0,0.0,0.0
76.5,68.0,0.0,0.0
76.5,70.0,0.0,0.0
76.5,72.0,0.0,0.0
76.5,74.0,0.0,0.0
76.5,76.0,0.0,0.0
76.5,78.0,0.0,0.0
76.5,80.0,0.0,0.0
76.5,82.0,0.0,0.0
76.5,84.0,0.0,0.0
76.5,86.0,0.0,0.0
76.5,88.0,0.0,0.0
76.5,90.0,0.0,0.0
76.5,92.0,0.0,0.0
76.5,94.0,0.0,0.0
76.5,96.0,0.0,0.0
76.5,98.0,0.0,0.0
76.5,100.0,0.0,0.0
76.5,102.0,0.0,0.0
76.5,104.0,0.0,0.0
76.5,106.0,0.0,0.0
76.5,108.0,0.0,0.0
76.5,110.0,0.0,0.0
76.5,112.0,0.0,0.0
76.5,114.0,0.0,0.0
76.5,116.0,0.0,0.0
76.5,118.0,0.0,0.0
76.5,120.0,0.0,0.0
76.5,122.0,61.187,16214.43
76.5,124.0,174.23,46171.07
76.5,126.0,245.865,65154.22
76.5,128.0,297.108,78733.67
76.5,130.0,330.526,87589.26
76.5,132.0,357.57,94756.01
76.5,134.0,399.276,105808.06
76.5,136.0,428.235,113482.38
76.5,138.0,450.375,119349.25
76.5,140.0,466.859,123717.6
76.5,142.0,480.151,127240.05
76.5,144.0,482.842,127953.0
76.5,146.0,480.235,127262.28
76.5,148.0,473.403,125451.69
76.5,150.0,463.755,122894.96
76.5,152.0,450.927,119495.59
76.5,154.0,438.845,116293.99
76.5,156.0,429.431,113799.21
76.5,158.0,406.172,107635.66
76.5,160.0,383.667,101671.67
76.5,162.0,358.827,95089.13
76.5,164.0,314.003,83210.91
76.5,166.0,213.012,56448.14
76.5,168.0,166.299,44069.31
76.5,170.0,97.937,25953.35
76.5,172.0,0.0,0.0
76.5,174.0,0.0,0.0
76.5,176.0,0.0,0.0
76.5,178.0,0.0,0.0
76.5,180.0,0.0,0.0
76.5,182.0,0.0,0.0
76.5,184.0,0.0,0.0
76.5,186.0,0.0,0.0
76.5,188.0,0.0,0.0
76.5,190.0,0.0,0.0
76.5,192.0,0.0,0.0
76.5,194.0,0.0,0.0
76.5,196.0,0.0,0.0
76.5,198.0,0.0,0.0
76.5,200.0,0.0,0.0
76.5,202.0,0.0,0.0
76.5,204.0,0.0,0.0
76.5,206.0,0.0,0.0
76.5,208.0,0.0,0.0
76.5,210.0,0.0,0.0
76.5,212.0,0.0,0.0
76.5,214.0,0.0,0.0
76.5,216.0,0.0,0.0
76.5,218.0,0.0,0.0
76.5,220.0,0.0,0.0
76.5,222.0,0.0,0.0
76.5,224.0,0.0,0.0
76.5,226.0,0.0,0.0
76.5,228.0,0.0,0.0
76.5,230.0,0.0,0.0
76.5,232.0,0.0,0.0
76.5,234.0,0.0,0.0
76.5,236.0,0.0,0.0
76.5,238.0,0.0,0.0
76.5,240.0,0.0,0.0
76.5,242.0,0.0,0.0
76.5,244.0,0.0,0.0
76.5,246.0,0.0,0.0
76.5,248.0,0.0,0.0
76.5,250.0,0.0,0.0
76.5,252.0,0.0,0.0
76.5,254.0,159.017,42139.42
76.5,256.0,311.829,82634.69
76.5,258.0,442.229,117190.81
76.5,260.0,542.993,143893.24
76.5,262.0,644.391,170763.53
76.5,264.0,767.627,203421.24
76.5,266.0,872.753,231279.64
76.5,268.0,963.932,255441.89
76.5,270.0,1038.359,275165.1
76.5,272.0,1087.063,288071.74
76.5,274.0,1124.499,297992.27
76.5,276.0,1147.483,304083.06
76.5,278.0,1161.075,307684.95
76.5,280.0,1176.957,311893.62
76.5,282.0,1188.806,315033.48
76.5,284.0,1195.3,316754.48
76.5,286.0,1204.734,319254.62
76.5,288.0,1219.798,323246.37
76.5,290.0,1247.543,330598.79
76.5,292.0,1272.455,337200.48
76.5,294.0,1300.975,344758.38
76.5,296.0,1333.141,353282.49
76.5,298.0,1364.171,361505.34
76.5,300.0,1389.932,368331.98
76.5,302.0,1408.329,373207.07
76.5,304.0,1418.604,375930.11
76.5,306.0,1420.973,376557.73
76.5,308.0,1415.401,375081.27
76.5,310.0,1405.298,372404.04
76.5,312.0,1392.938,369128.68
76.5,314.0,1382.377,366329.99
76.5,316.0,1368.039,362530.37
76.5,318.0,1344.428,356273.37
76.5,320.0,1317.353,349098.53
76.5,322.0,1287.608,341216.0
76.5,324.0,1257.713,333293.82
76.5,326.0,1233.049,326757.99
76.5,328.0,1203.114,318825.3
76.5,330.0,1171.338,310404.56
76.5,332.0,1140.056,302114.75
76.5,334.0,1112.066,294697.36
76.5,336.0,1086.818,288006.81
76.5,338.0,1057.461,280227.29
76.5,340.0,1031.531,273355.63
76.5,342.0,1009.34,267475.15
76.5,344.0,991.566,262764.93
76.5,346.0,967.212,256311.3
76.5,348.0,947.979,251214.42
76.5,350.0,927.744,245852.28
76.5,352.0,902.158,239071.74
76.5,354.0,871.971,231072.44
76.5,356.0,834.56,221158.48
76.5,358.0,794.488,210539.29
77.0,0.0,833.745,220942.38
77.0,2.0,783.153,207535.45
77.0,4.0,728.692,193103.35
77.0,6.0,656.877,174072.35
77.0,8.0,569.294,150862.85
77.0,10.0,397.654,105378.37
77.0,12.0,0.0,0.0
77.0,14.0,0.0,0.0
77.0,16.0,0.0,0.0
77.0,18.0,0.0,0.0
77.0,20.0,0.0,0.0
77.0,22.0,0.0,0.0
77.0,24.0,0.0,0.0
77.0,26.0,0.0,0.0
77.0,28.0,0.0,0.0
77.0,30.0,0.0,0.0
77.0,32.0,0.0,0.0
77.0,34.0,0.0,0.0
